sample,mean_LUSC,mean_LUAD,DE_LUSC_vs_LUAD
PAX7,0.17652305042397254,0.22143687339407367,0.04491382297010113
SOST,0.35381283314533285,0.12028399448785436,0.23352883865747848
HOXB13,0.27719416542684233,0.2091907095687445,0.06800345585809783
CYP2B7P1,0.37305732752931464,0.5673153221784164,0.19425799464910176
CNTNAP2,0.541066494868491,0.33095279482756096,0.21011370004093005
GDA,0.5080337787824087,0.2323291730329949,0.2757046057494138
NEFL,0.374753102511823,0.18046530588739854,0.19428779662442444
HP,0.4189448788287095,0.46802624377988555,0.04908136495117604
HGD,0.18493332988666317,0.4419799565290738,0.2570466266424106
IL1F5,0.4626207608157029,0.2642136890904424,0.1984070717252605
HOXB9,0.298228541654568,0.25412452860148316,0.04410401305308487
B3GNT6,0.14647430615263946,0.4497027928366868,0.30322848668404734
CYP24A1,0.41647351759242757,0.4939045875638269,0.07743106997139931
S100A7A,0.31439835554553963,0.05077252943721446,0.2636258261083252
KRT31,0.30143185660671007,0.020687164582504657,0.28074469202420543
SOSTDC1,0.5017986946783777,0.2695146828715891,0.2322840118067886
MS4A8B,0.25046471941118376,0.33989450080290307,0.08942978139171931
CHIA,0.20495097768404089,0.443180887842559,0.2382299101585181
GJB1,0.2689532913422383,0.5128908836480714,0.24393759230583317
ADH1C,0.3571788153510222,0.346192724605771,0.010986090745251198
HORMAD1,0.38360583715953345,0.36706115577431836,0.016544681385215088
AGTR2,0.26798453758998175,0.3193519444752444,0.051367406885262645
SYT13,0.3334260804185561,0.3122985574378519,0.021127522980704194
CT45A1,0.22048094539493623,0.0921428332834427,0.12833811211149354
KRT23,0.48458939051205996,0.2668868504137991,0.21770254009826084
KLK7,0.4147816243018955,0.26891232317558317,0.14586930112631236
CPS1,0.30460824395987884,0.3941937056349879,0.08958546167510906
CAPN8,0.37122849301747074,0.6994399382959436,0.3282114452784729
CPB2,0.20309022043593955,0.35501539339534655,0.151925172959407
KRTDAP,0.28805244701726507,0.024826861107063346,0.26322558591020173
KRT15,0.664574935902444,0.4408253651729494,0.22374957072949458
IRX4,0.3637322533219081,0.061873095812956726,0.30185915750895137
CHST9,0.4834293577089934,0.34029554796240485,0.14313380974658857
IL1F9,0.40804122402409926,0.13892817551760753,0.26911304850649176
KRT75,0.32055461465991775,0.06412420048139547,0.2564304141785223
CSAG3,0.33136737676501793,0.20056651435705256,0.13080086240796537
LGI3,0.5136323477492408,0.40640729361000966,0.10722505413923117
AZGP1,0.36706396005476133,0.5279991991924616,0.1609352391377003
SERPINB7,0.45423196995039794,0.17057657583168648,0.28365539411871143
C20orf56,0.31177721758282023,0.5227273095072702,0.21095009192444997
AGR3,0.4617200130298402,0.6459946538083499,0.18427464077850964
CXorf61,0.186675451037095,0.35626167600921105,0.16958622497211603
TOX3,0.3250354898373948,0.6480648468004162,0.32302935696302143
AGER,0.42428088876969655,0.503463035786968,0.0791821470172715
DLX6,0.43689477950752437,0.16689454286663788,0.27000023664088646
FBN2,0.510241777306396,0.2826715774397318,0.22757019986666416
COL4A6,0.5506897632073431,0.2685950616439273,0.28209470156341576
AMY1A,0.3538257799872104,0.5112152442510888,0.1573894642638784
HOXD11,0.46793421708648164,0.10127616973493747,0.36665804735154417
PITX2,0.3655979587198372,0.36673475951530016,0.0011368007954629666
GABRA3,0.5210922726621094,0.20404461327715293,0.3170476593849565
HOXC13,0.5379815497885984,0.282569900259042,0.25541164952955636
APOH,0.1247325727933502,0.34183869361421737,0.21710612082086717
TM4SF4,0.08193097391888328,0.2595617023543768,0.17763072843549355
S100P,0.4868966936991258,0.5792504732232036,0.09235377952407775
LMO3,0.4762780680908849,0.7189970928972487,0.24271902480636376
CTAG1B,0.18742372750828312,0.11429860424686443,0.07312512326141869
SOX21,0.6001351856424076,0.34205014303102843,0.2580850426113792
ASCL1,0.15977058385591675,0.21573102603813993,0.05596044218222318
PITX1,0.6546572822201837,0.42904156727238185,0.22561571494780186
ZIC2,0.5481739682964706,0.2715629248105405,0.2766110434859301
MAGEB2,0.23368363643625337,0.1014261025360674,0.13225753390018596
GLB1L3,0.1505702952068785,0.3522920619861514,0.20172176677927287
CSAG1,0.21801532269160545,0.17634869331701414,0.04166662937459131
GGTLC1,0.29134864674336164,0.5489660719850152,0.2576174252416536
MAGEA10,0.2221204556500284,0.09846859921648589,0.1236518564335425
ERN2,0.303103443843877,0.44206623298694575,0.13896278914306875
PPP1R14D,0.1651582520478424,0.46541589143503076,0.30025763938718836
AKR1B15,0.35647938849129324,0.16932389633440628,0.18715549215688695
AMTN,0.2610926971874779,0.03704513234025148,0.22404756484722643
ALOX15,0.3839779021591545,0.3103906580285582,0.07358724413059631
C1orf110,0.4161814367456891,0.17231882286516545,0.24386261388052363
