sample,mean_LUSC,mean_LUAD,DE_LUSC_vs_LUAD
GJB5,0.7155440646096238,0.25964612336389686,0.45589794124572697
ADH1B,0.43216020010320116,0.5877632137378322,0.15560301363463108
CST1,0.40184887240178246,0.35356885872849286,0.0482800136732896
ANXA8,0.7284252604880633,0.376476328486843,0.35194893200122035
CYP4B1,0.4416781726068213,0.6244912028801575,0.18281303027333617
PIGR,0.44708243702897876,0.6227209396561775,0.1756385026271987
PCSK2,0.2161462745917787,0.27425379181578974,0.05810751722401103
SLC34A2,0.5584413562672457,0.7918675546936577,0.233426198426412
HOXC10,0.45875426354189586,0.31746231807628555,0.1412919454656103
PPP2R2C,0.6374134736570213,0.3501340852085657,0.2872793884484556
HOXD13,0.4385181820226235,0.08971734334187101,0.3488008386807525
CALCA,0.06750346715087827,0.2025780332739608,0.13507456612308252
TCN1,0.29046175866963453,0.2769260902061561,0.013535668463478423
KRT4,0.43505687360883555,0.2947253351331486,0.14033153847568697
KLK6,0.35664392389959165,0.16590673079580706,0.1907371931037846
LGSN,0.22984779707626404,0.5721186033513376,0.34227080627507356
NELL1,0.3154414375869403,0.2689001449641424,0.046541292622797936
GSTA1,0.4893029376531967,0.43530194922548987,0.05400098842770684
AQP5,0.3136051506964143,0.4917684359184271,0.1781632852220128
SFTPD,0.4896589124180967,0.676464452503935,0.18680554008583833
FOLR1,0.42614878009281015,0.7095406210051427,0.28339184091233255
CALB1,0.2965704600382602,0.09164378738816602,0.20492667265009418
C20orf85,0.24020450209889335,0.38167716161464676,0.1414726595157534
HBA1,0.311299763122598,0.39408032339746857,0.08278056027487057
EEF1A2,0.43237013874587665,0.46450152117744575,0.0321313824315691
CYorf15B,0.3881308138875462,0.4104680929771296,0.022337279089583384
SLCO1B3,0.3516129411395977,0.28616756202728494,0.06544537911231274
FAM83B,0.6671624706007957,0.26244951910918546,0.40471295149161024
NKX2-1,0.4173843217092291,0.7847573568409685,0.36737303513173936
CACNA1B,0.5056238964271097,0.14516127833491518,0.3604626180921945
PTHLH,0.6098145245593364,0.3342709732726818,0.2755435512866546
S100A2,0.657311745072513,0.41183267356117387,0.24547907151133913
PNCK,0.5878793552608989,0.2182304833600355,0.3696488719008634
HNF1B,0.29932385104841747,0.720799388588061,0.42147553753964356
CPLX2,0.2153742816358114,0.22348394531451665,0.008109663678705248
BRDT,0.10845512985041246,0.3197922332881021,0.21133710343768963
COL11A1,0.6078703109757879,0.5201005204259537,0.08776979054983425
TFF1,0.09657421293138023,0.22490419286126737,0.12832997992988715
AKR1C1,0.5471923175274596,0.4659833160440835,0.08120900148337606
CLCA4,0.3400861707664872,0.05415779693758748,0.2859283738288997
KIAA0408,0.2317548057245951,0.41764984432297303,0.18589503859837794
KLK12,0.2535155376746,0.24260700070068708,0.010908536973912919
WDR72,0.6729921202920554,0.4681577686548082,0.20483435163724717
PRKY,0.5012799221852757,0.4205820030122627,0.08069791917301306
BPIL1,0.09810419771531456,0.2645674216624533,0.16646322394713872
SLC6A4,0.2902035302535171,0.2706658289157126,0.01953770133780447
SOX2,0.6728313020016433,0.477857909850851,0.1949733921507923
C4orf7,0.22898607983920843,0.194079603469761,0.03490647636944744
COL7A1,0.6863836581319522,0.4035239889698921,0.2828596691620601
MS4A15,0.2761810787475729,0.43569086282845293,0.15950978408088
PAX7,0.2092667053185223,0.2390186731606966,0.02975196784217432
SOST,0.35893994683362257,0.09138710480893877,0.26755284202468377
HOXB13,0.2920720985241007,0.2104207151740863,0.0816513833500144
CYP2B7P1,0.3258021710876822,0.5476083874156159,0.22180621632793368
CNTNAP2,0.5415334093870455,0.28234483232697183,0.2591885770600737
GDA,0.5171720611897893,0.22115878906180114,0.29601327212798817
NEFL,0.3787354379245836,0.16004104099120683,0.21869439693337675
HP,0.37906909335016986,0.46858009982483767,0.08951100647466781
HGD,0.1656635579191685,0.45932253582157007,0.2936589779024016
IL1F5,0.4810956116856958,0.23729888363910231,0.2437967280465935
HOXB9,0.3058607925414706,0.22783288866222512,0.07802790387924546
B3GNT6,0.12020457608647453,0.4542177476532338,0.33401317156675925
CYP24A1,0.43189505574225096,0.4873858027183092,0.05549074697605827
S100A7A,0.33529628074015483,0.029864972630534857,0.30543130810962
KRT31,0.25079591208850005,0.01865789839932445,0.2321380136891756
SOSTDC1,0.4745584650524806,0.25598717878159294,0.21857128627088768
MS4A8B,0.24726962774643083,0.34400594214667046,0.09673631440023964
CHIA,0.18608985921332644,0.4561960392040241,0.27010617999069764
