sample,mean_LUSC,mean_LUAD,DE_LUSC_vs_LUAD
TESC,0.3209256099645905,0.570625977999544,0.24970036803495343
PTPRT,0.382523704890924,0.3205644202744718,0.061959284616452226
PENK,0.2860853951296919,0.2391908431897285,0.04689455193996339
FGFBP2,0.3470817201962496,0.22022620754228905,0.12685551265396056
TGM3,0.3489949144874887,0.17299739034491873,0.17599752414256997
ZIC1,0.2608781744685799,0.12097151389226192,0.139906660576318
GJB3,0.7196214251942574,0.49034381466386695,0.22927761053039047
CDKN2A,0.5505214384750892,0.5012558060166437,0.04926563245844551
GSTA2,0.2528689556687714,0.31366489278608195,0.06079593711731057
ABCA13,0.6605487469748307,0.4616360710352445,0.19891267593958617
MUC6,0.1367766730694457,0.2256515234476541,0.08887485037820841
PPP1R1B,0.48252765253486773,0.6355917080524793,0.1530640555176116
UPK3B,0.46376745848430456,0.4202961283015163,0.04347133018278826
INA,0.3623695838477447,0.24600181505667487,0.11636776879106983
CEL,0.4547085403436476,0.2681742117952656,0.18653432854838198
PCDP1,0.3956387262826746,0.6463613170471996,0.25072259076452497
ABP1,0.3547513569693692,0.5345275254436103,0.17977616847424105
EN1,0.39092161520749524,0.05965316320516169,0.33126845200233357
HOXA10,0.6463082027128474,0.4087781283986801,0.23753007431416728
DLK1,0.0986376704783855,0.09640703909574827,0.0022306313826372243
CRABP1,0.2493134488661232,0.19867082151033744,0.05064262735578576
C6orf15,0.2309888713713808,0.06647427640264963,0.16451459496873116
PART1,0.3904602232255295,0.17564257791363266,0.21481764531189682
ORM2,0.22396143422604414,0.40428616490340186,0.18032473067735771
LY6K,0.5633298350069357,0.44023740764564523,0.12309242736129045
PPAN-P2RY11,0.29357000653661075,0.25389979036693505,0.0396702161696757
ORM1,0.30708004015039103,0.4493110930361637,0.14223105288577265
S100A8,0.5088958708681228,0.3182183289449739,0.1906775419231489
MMP12,0.6599485028977948,0.5234876736390359,0.1364608292587589
SLC1A7,0.24173369690160088,0.44726633051483866,0.2055326336132378
CXCL6,0.4828393473844793,0.34134897783651685,0.14149036954796246
SPRR2G,0.26483851775084566,0.024791886262261854,0.2400466314885838
PCDH19,0.5335963645750342,0.28646921708900397,0.24712714748603026
DBC1,0.2518039290013735,0.34895784656800966,0.09715391756663616
IL1F7,0.05276226077268371,0.2699472834989962,0.21718502272631252
ITLN2,0.27601290067049,0.25453095403398635,0.021481946636503657
SLC1A6,0.2671444420997165,0.05113679481238404,0.21600764728733246
MKRN3,0.4601895102229086,0.22162798414058432,0.23856152608232428
EPHA7,0.39979181094161353,0.24781357191352762,0.1519782390280859
HMGCS2,0.1361769465339064,0.2292992227169086,0.0931222761830022
CNTN1,0.5457918420394452,0.373228310621034,0.1725635314184112
C3orf57,0.46207897617704674,0.3378635435687458,0.12421543260830092
NR0B2,0.18814479860998568,0.4175552031432729,0.2294104045332872
KRT1,0.3177754464592037,0.13726572040627177,0.18050972605293192
HEPHL1,0.35153778392191776,0.12660152745722827,0.22493625646468948
GAL,0.33228643774991,0.19927106686368135,0.13301537088622867
GPM6A,0.3102630239337954,0.4076262685560243,0.0973632446222289
SLC26A9,0.4068990697903054,0.595927170055042,0.18902810026473665
ZNHIT2,0.5998545554691898,0.6978341476070115,0.0979795921378217
CSF3,0.33047499485234955,0.28580557195386863,0.044669422898480915
RNASE7,0.3393999216075089,0.077856009355975,0.26154391225153395
KLK13,0.3514409825468649,0.2717515082956259,0.07968947425123901
SMOC1,0.3760594970818707,0.43608410513337337,0.06002460805150267
CES1,0.5990203409573017,0.5467138208655439,0.05230652009175785
C6orf176,0.1067377008284297,0.23715415175957213,0.13041645093114243
